Status,Sample File,Sample Name,Comments,Analysis Method,Panel,Size Standard,Run Name,REF,SQI,SFNF,SQ,UD1,UD2,UD3,Plate,Lane, Well,Marker,Allele 1,Allele 2,Allele 3,Allele 4,Allele 5,Allele 6,Size 1,Size 2,Size 3,Size 4,Size 5,Size 6
FALSE,Box2-G5-KNK_05-6_P12.fsa,Box2-G5-KNK_05-6,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,624_,B01,048_,Apple2019_Box5-6_Plate1-2_PM2r,34,P12,GD147,139,139,,,,,138.63,138.63,,,,
FALSE,Box3-H6-PR_30-15_P13.fsa,Box3-H6-PR_30-15,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,728_,B02,056_,Apple2019_Box5-6_Plate1-2_PM2r,49,P13,GD147,139,145,,,,,138.73,145.07,,,,
FALSE,PI_590184-17_GD_P14.fsa,PI_590184-17_GD,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,632_,B01,056_,Apple2019_Box5-6_Plate1-2_PM2r,49,P14,GD147,145,145,,,,,145.17,145.17,,,,
FALSE,Box3-H7-KN_19-31_P15.fsa,Box3-H7-KN_19-31,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,736_,B02,064_,Apple2019_Box5-6_Plate1-2_PM2r,50,P15,GD147,131,135,,,,,130.6,134.6,,,,
FALSE,PI_590185-12_Jon_P16.fsa,PI_590185-12_Jon,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,640_,B01,064_,Apple2019_Box5-6_Plate1-2_PM2r,50,P16,GD147,139,156,,,,,138.63,155.61,,,,
FALSE,Box3-H8-PR_30-1_P17.fsa,Box3-H8-PR_30-1,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,744_,B02,072_,Apple2019_Box5-6_Plate1-2_PM2r,65,P17,GD147,145,145,,,,,145.13,145.13,,,,
FALSE,PI_247021-04_Coxs_P18.fsa,PI_247021-04_Coxs,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,648_,B01,072_,Apple2019_Box5-6_Plate1-2_PM2r,65,P18,GD147,147,158,,,,,147.32,157.6,,,,
FALSE,Box3-H9-KN_12-31_P19.fsa,Box3-H9-KN_12-31,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,752_,B02,080_,Apple2019_Box5-6_Plate1-2_PM2r,66,P19,GD147,139,147,,,,,138.73,147.27,,,,
FALSE,PI_588850-11_RBL_P20.fsa,PI_588850-11_RBL,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,656_,B01,080_,Apple2019_Box5-6_Plate1-2_PM2r,66,P20,GD147,139,150,,,,,138.64,149.41,,,,
FALSE,Box3-I1-PR_30-11_P21.fsa,Box3-I1-PR_30-11,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,760_,B02,088_,Apple2019_Box5-6_Plate1-2_PM2r,81,P21,GD147,135,158,,,,,134.61,157.61,,,,
FALSE,PI_588817-05_McR_P22.fsa,PI_588817-05_McR,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,664_,B01,088_,Apple2019_Box5-6_Plate1-2_PM2r,81,P22,GD147,139,145,,,,,138.64,145.12,,,,
FALSE,Box3-I2-PR_30-4_P23.fsa,Box3-I2-PR_30-4,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,768_,B02,096_,Apple2019_Box5-6_Plate1-2_PM2r,82,P23,GD147,131,135,,,,,130.67,134.64,,,,
FALSE,PI_588953-14_BD_P24.fsa,PI_588953-14_BD,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Box5-6_Plate1-2_PM2r_2019-06-18_1,FALSE,FALSE,0,0.81,672_,B01,096_,Apple2019_Box5-6_Plate1-2_PM2r,82,P24,GD147,139,147,,,,,138.73,147.29,,,,
FALSE,Box3-I3-KN_19-04_A01.fsa,Box3-I3-KN_19-04,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0769_,A01,001_,Apple2019_Plate3-6_PM2,15,A01,GD147,135,139,141,,,,134.69,138.64,140.89,,,
FALSE,Box4-11D-297_A02.fsa,Box4-11D-297,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0865_,A02,001_,Apple2019_Plate3-6_PM2,15,A02,GD147,139,147,,,,,138.72,147.32,,,,
FALSE,Box3-I4-KN_19-32_A03.fsa,Box3-I4-KN_19-32,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.8099,0777_,A01,009_,Apple2019_Plate3-6_PM2,16,A03,GD147,145,156,,,,,145.19,155.65,,,,
FALSE,Box4-11E-311_A04.fsa,Box4-11E-311,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0873_,A02,009_,Apple2019_Plate3-6_PM2,16,A04,GD147,131,139,,,,,130.37,138.63,,,,
FALSE,Box3-I5-RA_25-2_A05.fsa,Box3-I5-RA_25-2,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0785_,A01,017_,Apple2019_Plate3-6_PM2,31,A05,GD147,131,135,,,,,130.63,134.53,,,,
FALSE,Box4-11F-342_A06.fsa,Box4-11F-342,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0881_,A02,017_,Apple2019_Plate3-6_PM2,31,A06,GD147,139,147,,,,,138.62,147.36,,,,
FALSE,Box3-I6-PR_30-17_A07.fsa,Box3-I6-PR_30-17,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0793_,A01,025_,Apple2019_Plate3-6_PM2,32,A07,GD147,145,160,,,,,145.18,159.74,,,,
FALSE,Box4-11G-375_A08.fsa,Box4-11G-375,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0889_,A02,025_,Apple2019_Plate3-6_PM2,32,A08,GD147,139,150,,,,,138.63,149.5,,,,
FALSE,Box3-I7-RA_18-2_A09.fsa,Box3-I7-RA_18-2,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0801_,A01,033_,Apple2019_Plate3-6_PM2,47,A09,GD147,145,145,,,,,145.16,145.16,,,,
FALSE,Box4-11H-404_A10.fsa,Box4-11H-404,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0897_,A02,033_,Apple2019_Plate3-6_PM2,47,A10,GD147,145,160,,,,,145.13,159.64,,,,
FALSE,Box3-I8-KN_19-37_A11.fsa,Box3-I8-KN_19-37,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0809_,A01,041_,Apple2019_Plate3-6_PM2,48,A11,GD147,145,145,,,,,145.23,145.23,,,,
FALSE,Box4-12A-168_A12.fsa,Box4-12A-168,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0905_,A02,041_,Apple2019_Plate3-6_PM2,48,A12,GD147,139,145,,,,,138.63,145.15,,,,
FALSE,Box3-I9-PR_30-5_A13.fsa,Box3-I9-PR_30-5,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0817_,A01,049_,Apple2019_Plate3-6_PM2,63,A13,GD147,131,135,,,,,130.59,134.6,,,,
FALSE,Box4-12B-236_A14.fsa,Box4-12B-236,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0913_,A02,049_,Apple2019_Plate3-6_PM2,63,A14,GD147,139,158,,,,,138.72,157.64,,,,
FALSE,Box4-1A-146_A15.fsa,Box4-1A-146,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0825_,A01,057_,Apple2019_Plate3-6_PM2,64,A15,GD147,139,156,,,,,138.73,155.75,,,,
FALSE,Box4-12C-253_A16.fsa,Box4-12C-253,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0921_,A02,057_,Apple2019_Plate3-6_PM2,64,A16,GD147,156,160,,,,,155.57,159.55,,,,
FALSE,Box4-1B-147_A17.fsa,Box4-1B-147,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0833_,A01,065_,Apple2019_Plate3-6_PM2,79,A17,GD147,139,150,,,,,138.73,149.52,,,,
FALSE,Box4-12D-298_A18.fsa,Box4-12D-298,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0929_,A02,065_,Apple2019_Plate3-6_PM2,79,A18,GD147,139,147,,,,,138.63,147.32,,,,
FALSE,Box4-1C-148_A19.fsa,Box4-1C-148,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0841_,A01,073_,Apple2019_Plate3-6_PM2,80,A19,GD147,131,131,,,,,130.47,130.47,,,,
FALSE,Box4-12E-312_A20.fsa,Box4-12E-312,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0937_,A02,073_,Apple2019_Plate3-6_PM2,80,A20,GD147,145,?,158,,,,145.13,148.52,157.6,,,
FALSE,Box4-1D-149_A21.fsa,Box4-1D-149,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0849_,A01,081_,Apple2019_Plate3-6_PM2,95,A21,GD147,139,147,,,,,138.64,147.37,,,,
FALSE,Box4-12F-343_A22.fsa,Box4-12F-343,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0945_,A02,081_,Apple2019_Plate3-6_PM2,95,A22,GD147,139,156,,,,,138.73,155.61,,,,
FALSE,Box4-1E-161_A23.fsa,Box4-1E-161,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0857_,A01,089_,Apple2019_Plate3-6_PM2,96,A23,GD147,131,147,,,,,130.67,147.4,,,,
FALSE,Box4-12G-376_A24.fsa,Box4-12G-376,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0953_,A02,089_,Apple2019_Plate3-6_PM2,96,A24,GD147,,,,,,,,,,,,
FALSE,Box5-10F-538_B01.fsa,Box5-10F-538,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0961_,B01,001_,Apple2019_Plate3-6_PM2,15,B01,GD147,145,160,,,,,145.14,159.64,,,,
FALSE,Box7-G2-1015_B02.fsa,Box7-G2-1015,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1057_,B02,001_,Apple2019_Plate3-6_PM2,15,B02,GD147,154,158,,,,,153.36,157.5,,,,
FALSE,Box5-10G-567_B03.fsa,Box5-10G-567,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0969_,B01,009_,Apple2019_Plate3-6_PM2,16,B03,GD147,145,160,,,,,145.09,159.55,,,,
FALSE,Box7-G3-1014_B04.fsa,Box7-G3-1014,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1065_,B02,009_,Apple2019_Plate3-6_PM2,16,B04,GD147,154,158,,,,,153.4,157.46,,,,
FALSE,Box5-10H-596_B05.fsa,Box5-10H-596,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0977_,B01,017_,Apple2019_Plate3-6_PM2,31,B05,GD147,145,158,,,,,145.1,157.62,,,,
FALSE,Box7-G4-1013_B06.fsa,Box7-G4-1013,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1073_,B02,017_,Apple2019_Plate3-6_PM2,31,B06,GD147,154,158,,,,,153.43,157.53,,,,
FALSE,Box5-11A-435_B07.fsa,Box5-11A-435,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0985_,B01,025_,Apple2019_Plate3-6_PM2,32,B07,GD147,145,152,,,,,145.11,151.61,,,,
FALSE,Box7-G5-1012_B08.fsa,Box7-G5-1012,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1081_,B02,025_,Apple2019_Plate3-6_PM2,32,B08,GD147,154,158,,,,,153.33,157.44,,,,
FALSE,Box5-11B-465_B09.fsa,Box5-11B-465,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0993_,B01,033_,Apple2019_Plate3-6_PM2,47,B09,GD147,156,160,,,,,155.53,159.55,,,,
FALSE,Box7-G6-1011_B10.fsa,Box7-G6-1011,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1089_,B02,033_,Apple2019_Plate3-6_PM2,47,B10,GD147,154,158,,,,,153.36,157.5,,,,
FALSE,Box5-11C-478_B11.fsa,Box5-11C-478,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1001_,B01,041_,Apple2019_Plate3-6_PM2,48,B11,GD147,145,156,,,,,145.16,155.59,,,,
FALSE,Box7-G7-1010_B12.fsa,Box7-G7-1010,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1097_,B02,041_,Apple2019_Plate3-6_PM2,48,B12,GD147,154,158,,,,,153.43,157.44,,,,
FALSE,Box5-11D-492_B13.fsa,Box5-11D-492,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1009_,B01,049_,Apple2019_Plate3-6_PM2,63,B13,GD147,139,145,,,,,138.62,145.06,,,,
FALSE,Box7-G8-1009_B14.fsa,Box7-G8-1009,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1105_,B02,049_,Apple2019_Plate3-6_PM2,63,B14,GD147,154,158,,,,,153.36,157.5,,,,
FALSE,Box5-11E-508_B15.fsa,Box5-11E-508,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1017_,B01,057_,Apple2019_Plate3-6_PM2,64,B15,GD147,145,145,,,,,145.17,145.17,,,,
FALSE,Box7-G9-1008_B16.fsa,Box7-G9-1008,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1113_,B02,057_,Apple2019_Plate3-6_PM2,64,B16,GD147,154,158,,,,,153.36,157.5,,,,
FALSE,Box5-11F-545_B17.fsa,Box5-11F-545,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1025_,B01,065_,Apple2019_Plate3-6_PM2,79,B17,GD147,139,150,,,,,138.62,149.49,,,,
FALSE,Box7-I1-1007_B18.fsa,Box7-I1-1007,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1121_,B02,065_,Apple2019_Plate3-6_PM2,79,B18,GD147,154,158,,,,,153.33,157.53,,,,
FALSE,Box5-11G-569_B19.fsa,Box5-11G-569,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1033_,B01,073_,Apple2019_Plate3-6_PM2,80,B19,GD147,145,158,,,,,145.15,157.64,,,,
FALSE,Box7-I2-1006_B20.fsa,Box7-I2-1006,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1129_,B02,073_,Apple2019_Plate3-6_PM2,80,B20,GD147,154,158,,,,,153.43,157.53,,,,
FALSE,Box5-11H-597_B21.fsa,Box5-11H-597,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1041_,B01,081_,Apple2019_Plate3-6_PM2,95,B21,GD147,139,158,,,,,138.72,157.57,,,,
FALSE,Box7-I3-1005_B22.fsa,Box7-I3-1005,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1137_,B02,081_,Apple2019_Plate3-6_PM2,95,B22,GD147,154,158,,,,,153.33,157.52,,,,
FALSE,Box5-12A-445_B23.fsa,Box5-12A-445,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1049_,B01,089_,Apple2019_Plate3-6_PM2,96,B23,GD147,139,145,,,,,138.72,145.13,,,,
FALSE,Box7-I4-1004_B24.fsa,Box7-I4-1004,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,1145_,B02,089_,Apple2019_Plate3-6_PM2,96,B24,GD147,154,158,,,,,153.36,157.57,,,,
FALSE,Box4-1F-313_C01.fsa,Box4-1F-313,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0770_,A01,002_,Apple2019_Plate3-6_PM2,13,C01,GD147,139,156,,,,,138.73,155.7,,,,
FALSE,Box4-12H-405_C02.fsa,Box4-12H-405,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0866_,A02,002_,Apple2019_Plate3-6_PM2,13,C02,GD147,139,145,,,,,138.63,145.09,,,,
FALSE,Box4-1G-346_C03.fsa,Box4-1G-346,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.8099,0778_,A01,010_,Apple2019_Plate3-6_PM2,14,C03,GD147,145,145,,,,,145.12,145.12,,,,
FALSE,Box5-1A-406_C04.fsa,Box5-1A-406,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0874_,A02,010_,Apple2019_Plate3-6_PM2,14,C04,GD147,139,145,,,,,138.63,145.14,,,,
FALSE,Box4-1H-377_C05.fsa,Box4-1H-377,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.8099,0786_,A01,018_,Apple2019_Plate3-6_PM2,29,C05,GD147,145,145,,,,,145.18,145.18,,,,
FALSE,Box5-1B-446_C06.fsa,Box5-1B-446,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0882_,A02,018_,Apple2019_Plate3-6_PM2,29,C06,GD147,139,145,,,,,138.63,145.15,,,,
FALSE,Box4-2A-169_C07.fsa,Box4-2A-169,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.8099,0794_,A01,026_,Apple2019_Plate3-6_PM2,30,C07,GD147,156,156,,,,,155.65,155.65,,,,
FALSE,Box5-1C-467_C08.fsa,Box5-1C-467,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0890_,A02,026_,Apple2019_Plate3-6_PM2,30,C08,GD147,156,158,,,,,155.53,157.46,,,,
FALSE,Box4-2B-170_C09.fsa,Box4-2B-170,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.8099,0802_,A01,034_,Apple2019_Plate3-6_PM2,45,C09,GD147,139,145,,,,,138.64,145.19,,,,
FALSE,Box5-1D-480_C10.fsa,Box5-1D-480,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0898_,A02,034_,Apple2019_Plate3-6_PM2,45,C10,GD147,145,145,,,,,145.15,145.15,,,,
FALSE,Box4-2C-238_C11.fsa,Box4-2C-238,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.8099,0810_,A01,042_,Apple2019_Plate3-6_PM2,46,C11,GD147,145,158,,,,,145.18,157.64,,,,
FALSE,Box5-1E-494_C12.fsa,Box5-1E-494,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0906_,A02,042_,Apple2019_Plate3-6_PM2,46,C12,GD147,145,160,,,,,145.14,159.56,,,,
FALSE,Box4-2D-261_C13.fsa,Box4-2D-261,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.8099,0818_,A01,050_,Apple2019_Plate3-6_PM2,61,C13,GD147,145,158,,,,,145.12,157.73,,,,
FALSE,Box5-1F-510_C14.fsa,Box5-1F-510,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0914_,A02,050_,Apple2019_Plate3-6_PM2,61,C14,GD147,139,145,,,,,138.72,145.2,,,,
FALSE,Box4-2E-300_C15.fsa,Box4-2E-300,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0826_,A01,058_,Apple2019_Plate3-6_PM2,62,C15,GD147,147,158,,,,,147.38,157.66,,,,
FALSE,Box5-1G-548_C16.fsa,Box5-1G-548,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0922_,A02,058_,Apple2019_Plate3-6_PM2,62,C16,GD147,139,145,,,,,138.72,145.19,,,,
FALSE,Box4-2F-314_C17.fsa,Box4-2F-314,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0834_,A01,066_,Apple2019_Plate3-6_PM2,77,C17,GD147,145,158,,,,,145.22,158.26,,,,
FALSE,Box5-1H-577_C18.fsa,Box5-1H-577,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0930_,A02,066_,Apple2019_Plate3-6_PM2,77,C18,GD147,139,156,,,,,138.63,155.57,,,,
FALSE,Box4-2G-355_C19.fsa,Box4-2G-355,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0842_,A01,074_,Apple2019_Plate3-6_PM2,78,C19,GD147,139,139,,,,,138.64,138.64,,,,
FALSE,Box5-2A-407_C20.fsa,Box5-2A-407,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0938_,A02,074_,Apple2019_Plate3-6_PM2,78,C20,GD147,139,145,,,,,138.72,145.2,,,,
FALSE,Box4-2H-378_C21.fsa,Box4-2H-378,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0850_,A01,082_,Apple2019_Plate3-6_PM2,93,C21,GD147,145,145,,,,,145.23,145.23,,,,
FALSE,Box5-2B-447_C22.fsa,Box5-2B-447,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0946_,A02,082_,Apple2019_Plate3-6_PM2,93,C22,GD147,145,145,,,,,145.13,145.13,,,,
FALSE,Box4-3A-237_C23.fsa,Box4-3A-237,None,CU_2019,PM_2_GD147_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM2_2019-06-17_1,FALSE,FALSE,0,0.81,0858_,A01,090_,Apple2019_Plate3-6_PM2,94,C23,GD147,156,160,,,,,155.68,159.74,,,,
